Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Clay,Rice,526.8135245794201,29.63411841711067,True,False,Cloudy,116,3.8442451590077775
North,Sandy,Rice,260.0540078385732,20.17652795010762,True,False,Rainy,83,3.1439144568004327
South,Clay,Cotton,958.0757755587664,29.61051736750006,True,False,Sunny,118,7.762640931031484
South,Clay,Rice,529.0287651737151,35.73367392916303,True,False,Sunny,128,4.954182068436103
North,Peaty,Cotton,441.43631703822376,36.54843584210966,False,False,Sunny,103,3.001519363356369
East,Loam,Rice,954.5093703853148,32.25215115489426,False,False,Rainy,141,5.126464193806404
South,Clay,Cotton,911.7451517280518,38.51065004889773,True,True,Sunny,90,7.901004377821648
North,Loam,Rice,113.94290636251743,22.334738624228027,False,True,Sunny,126,2.093031117807061
East,Peaty,Wheat,642.7271578073173,37.89938964709933,True,True,Cloudy,83,5.875859864246972
South,Silt,Soybean,291.0101741370368,39.90360352104341,True,True,Sunny,141,4.441393269875942
South,Clay,Maize,359.8717416148936,20.829217167825583,False,False,Sunny,123,2.201537472326572
South,Clay,Maize,757.6105836477827,21.42797839355251,True,True,Sunny,63,7.177730238248133
East,Clay,Barley,140.24809321257055,26.07812212576737,True,True,Rainy,132,4.765601344179801
South,Silt,Barley,543.2039280211301,38.37647786985857,True,False,Cloudy,93,5.525723138927468
East,Clay,Cotton,105.64989003564052,20.54056356660147,False,True,Cloudy,66,1.69500913744942
West,Clay,Maize,442.0870387137249,19.6474189879926,False,False,Rainy,60,4.229670807733463
South,Silt,Cotton,828.7956278901528,30.78563193756788,False,True,Cloudy,113,5.665527477828519
West,Chalky,Wheat,914.466340560494,29.62867466121358,False,True,Cloudy,108,6.576281968019114
North,Sandy,Maize,517.49659360687,28.73393471530653,False,False,Cloudy,94,3.3132699985260463
South,Chalky,Barley,676.9519825340517,25.603675915434906,True,True,Sunny,88,6.435884782416025
North,Chalky,Cotton,695.2239052929489,31.5584491108232,False,False,Rainy,90,3.494573882359034
North,Silt,Soybean,737.8149313117879,34.3104858932095,True,False,Cloudy,111,6.972117600704099
North,Clay,Barley,749.2225202082298,32.4456102982725,True,True,Sunny,106,7.432923062404931
West,Loam,Soybean,472.6965050106224,34.818587941006925,True,True,Rainy,119,5.148177512975536
East,Chalky,Rice,527.7361676734915,35.645375462371206,True,False,Sunny,77,5.358483761470651
West,Chalky,Maize,298.0358453243615,31.74047540561209,True,False,Cloudy,78,3.999221330481485
West,Clay,Maize,675.173791120492,21.05203820893356,False,True,Cloudy,110,4.909571991458495
North,Clay,Soybean,100.42520369762006,20.55019785549986,True,False,Sunny,137,2.296054608716954
South,Loam,Cotton,763.004587594917,38.43851779338347,True,True,Sunny,120,7.208295681492879
East,Silt,Wheat,448.9222491746048,37.60249380226256,True,False,Rainy,142,4.445442267601336
North,Peaty,Barley,399.71551583992,21.86492718265013,False,False,Cloudy,143,2.3074939122607683
East,Silt,Maize,258.40115569005263,27.317520908805097,True,False,Sunny,140,3.5311024029788887
West,Loam,Rice,447.3794905744049,19.188837456050035,False,True,Rainy,147,2.9997028542627904
East,Chalky,Maize,759.6405717261077,15.456894951487229,True,True,Sunny,145,7.246773678238207
East,Peaty,Barley,575.2809611421624,16.256604321329082,False,False,Rainy,101,3.1878917751610465
South,Sandy,Rice,717.6983218208511,28.36315482956404,False,True,Rainy,79,5.104085320001991
North,Peaty,Wheat,258.2050630222061,17.159993422995,False,True,Rainy,125,2.329474470123285
East,Sandy,Soybean,173.11457011904324,36.61761272411164,False,False,Cloudy,107,1.366270538908618
East,Peaty,Wheat,799.9360168460186,36.4206730490738,False,True,Cloudy,109,5.828261259288349
West,Sandy,Maize,895.6464303885668,34.881932268821934,False,False,Cloudy,107,4.830756810067006
West,Sandy,Barley,195.49839475994517,24.39888386744247,False,True,Rainy,64,3.343218349394548
East,Silt,Soybean,627.7666091290798,39.76729068574153,False,True,Sunny,89,5.747999930114176
North,Chalky,Wheat,948.9175798441312,17.958856119099142,False,False,Cloudy,76,5.077232914218242
East,Peaty,Maize,832.0932285285387,32.19088820652748,True,False,Sunny,144,6.658003025102752
East,Chalky,Wheat,784.5064637825097,37.84891973019308,False,False,Sunny,74,5.020066486442588
South,Clay,Rice,450.101984396043,34.508493949659815,False,False,Sunny,144,2.4706109726442853
North,Chalky,Cotton,596.7597759585851,36.69227131651153,False,False,Rainy,132,3.305911976371724
South,Chalky,Wheat,262.83377301634295,28.41047518656641,True,True,Sunny,135,4.34142412888277
North,Chalky,Cotton,870.5761935791131,36.67902058100721,False,True,Sunny,65,6.162296102861885
North,Peaty,Cotton,768.15102228355,19.21689542113923,True,True,Rainy,72,6.575847181353577
North,Chalky,Soybean,824.8037449366199,19.48641403808524,False,False,Rainy,97,4.239017163222958
South,Silt,Maize,748.4869659124248,38.493646128095705,False,False,Cloudy,119,4.400907618518626
South,Clay,Rice,309.6391129362128,30.76917446747949,True,True,Sunny,128,5.761183833020375
South,Sandy,Barley,251.0268917073545,35.19249196543963,False,False,Cloudy,78,2.006762718991148
West,Silt,Wheat,703.6348741109499,23.270896507228517,True,False,Rainy,65,6.402318082720056
South,Peaty,Wheat,114.7017316108498,39.630639700318255,False,True,Sunny,97,1.98862839982867
West,Sandy,Barley,369.3514872926033,33.08518214017944,True,True,Cloudy,105,4.641832178310912
West,Clay,Barley,896.1527130623512,21.680157943164787,True,True,Sunny,135,7.467688998049277
West,Chalky,Barley,956.9787014162428,28.360457942538,False,False,Cloudy,125,5.305627991844796
East,Loam,Cotton,444.14599936697056,19.616358270228627,False,False,Cloudy,119,1.4540275390851405
East,Peaty,Wheat,170.3513429393326,22.77849582980495,False,False,Sunny,112,1.431450888597973
East,Peaty,Rice,971.3615467068436,20.669637480354343,True,False,Cloudy,70,6.638124366124331
West,Sandy,Cotton,950.5533524474256,25.152573821034487,False,True,Cloudy,100,6.038523058071354
West,Sandy,Maize,296.3891878670132,33.48641970104427,False,False,Rainy,60,1.7648723174868506
North,Clay,Cotton,364.1516859173565,27.277728756102704,True,False,Cloudy,69,4.041329956836481
West,Peaty,Maize,187.6552742467574,39.91907966974373,False,False,Sunny,61,1.615265486565069
East,Peaty,Cotton,262.18097186372086,37.01814575472871,False,False,Rainy,86,1.891294314828788
West,Loam,Barley,425.4617913561647,33.20046396019581,True,False,Sunny,87,5.419701672853634
West,Silt,Soybean,793.7707869828533,23.027957155845694,False,False,Rainy,114,4.772214284941854
North,Sandy,Soybean,485.92143865919553,19.23431439987493,True,False,Sunny,131,4.313099584942709
West,Silt,Cotton,990.109848117312,22.14888328595421,False,False,Cloudy,117,6.219087386958904
South,Chalky,Maize,400.3374587265913,33.97714860717248,False,True,Cloudy,138,3.9079867328013966
North,Chalky,Soybean,548.0697416506866,28.468427580900595,True,False,Cloudy,116,4.722098201243806
West,Loam,Cotton,456.4145058546989,18.350363939022923,True,False,Rainy,101,4.742888490758211
West,Loam,Cotton,507.0539001209394,32.543161810445994,True,False,Rainy,124,4.16590131689973
North,Chalky,Maize,486.6322042643129,38.045403407595856,False,True,Sunny,86,4.5148416180422695
West,Chalky,Maize,775.1714011446627,28.50134512423469,False,False,Cloudy,60,5.142136360516008
East,Clay,Barley,644.6119341840405,39.504078448141854,False,False,Sunny,114,4.172257630881098
South,Silt,Maize,414.9177329891252,35.515973296102985,False,False,Rainy,109,3.3817634847713136
South,Sandy,Barley,236.1833533166459,31.27803539108281,False,False,Rainy,102,2.0645891659249704
East,Sandy,Soybean,634.0822677278092,19.89876205990155,False,False,Sunny,99,3.139002659665227
West,Loam,Rice,949.697373163247,31.51214642509728,True,True,Rainy,135,7.915578611581396
West,Sandy,Wheat,531.9011234437189,38.905542127785495,True,True,Rainy,80,5.207464685847956
South,Silt,Rice,248.13305170655457,27.743662486730344,False,False,Rainy,62,2.3741029056312217
West,Silt,Soybean,205.1878742426657,33.82776166599885,True,False,Sunny,99,2.7970356886802383
South,Silt,Rice,432.2116610593783,15.63401304681994,True,False,Sunny,117,3.5236560188033024
South,Chalky,Wheat,458.2368825224361,21.321228910399643,True,True,Sunny,72,6.051433709293358
East,Sandy,Wheat,655.113760178596,29.85631269406212,True,True,Rainy,60,6.643749066900713
South,Sandy,Wheat,822.6751406728217,39.21674781198722,False,False,Sunny,91,4.461458187458208
West,Peaty,Rice,615.767544386317,37.88078677491414,False,True,Rainy,97,4.80334793385339
West,Loam,Barley,116.7058150075241,25.73832572364143,True,True,Rainy,129,3.081062454958259
North,Silt,Soybean,806.0148525232809,31.450158872423035,False,True,Sunny,133,5.391812178921078
West,Chalky,Maize,899.2609168698742,22.72727748016466,True,True,Rainy,91,7.7632667158550355
North,Clay,Maize,997.2627158429872,17.14151639331972,False,True,Cloudy,109,6.102115209655802
South,Peaty,Cotton,944.1367122312264,22.58112487182295,True,False,Cloudy,133,6.519943453813203
West,Loam,Cotton,129.606713666775,36.69092248148426,True,False,Sunny,135,3.1168719420635496
East,Clay,Maize,148.60608242729677,28.60359916566789,True,True,Rainy,89,3.8118873420656514
East,Silt,Soybean,311.2892731845166,32.50118892025711,True,True,Sunny,102,4.807967392697451
East,Peaty,Barley,906.94428355018,23.74066898410184,True,False,Cloudy,113,6.597558626711376
South,Sandy,Wheat,919.166269793186,35.77900464336527,True,False,Sunny,60,6.574882378642221
South,Sandy,Wheat,143.3913601301146,21.074719466861648,False,True,Rainy,140,2.097951081511229
North,Loam,Maize,730.2707751986792,19.37169502053616,False,False,Sunny,127,3.8688747251641473
East,Clay,Cotton,660.3259668460239,28.45318789156872,True,False,Sunny,114,4.749676020215163
North,Chalky,Barley,349.63443681179814,32.40260597198715,False,True,Rainy,81,2.9390501429725733
North,Clay,Maize,976.1496178878194,29.319767645038347,True,False,Cloudy,74,7.167501353462808
West,Clay,Soybean,696.3129943456385,24.21099684973032,False,True,Cloudy,113,5.925886605225462
West,Peaty,Maize,610.4801395555792,24.19215669440801,True,False,Sunny,103,4.588159185119094
East,Loam,Soybean,881.1908824320815,29.159354553124597,True,True,Rainy,82,7.969284409626892
South,Chalky,Cotton,376.7705518031248,35.45345732642312,False,False,Rainy,96,1.8014403992357515
West,Clay,Rice,345.7546888918039,20.61548292186701,True,True,Sunny,73,5.41422117107643
South,Clay,Barley,913.672207086202,22.586663249629392,True,True,Rainy,130,7.518159386042055
North,Chalky,Wheat,327.7889292565964,31.23102660367664,False,True,Rainy,71,4.150599717647051
North,Silt,Cotton,147.44847782736696,21.844831680377368,False,True,Rainy,132,1.9467195413291336
North,Peaty,Maize,430.6495310690095,15.75729865125123,True,True,Sunny,74,4.927997995906664
North,Silt,Soybean,190.53855357919628,25.751292588771012,False,True,Sunny,102,2.5037945822485
East,Clay,Rice,750.190737950868,37.49046066269144,True,False,Cloudy,133,6.299483143778247
North,Clay,Cotton,415.77370644075086,30.32991854656015,False,True,Rainy,111,3.487344358172934
West,Peaty,Cotton,912.8743554752876,29.520507666383097,True,False,Cloudy,136,6.964654271753457
North,Silt,Wheat,781.3213780059491,20.80363670387088,True,True,Sunny,65,7.508467082301667
South,Chalky,Cotton,182.72338092859525,24.366011970592723,True,False,Cloudy,114,2.265662714351415
West,Chalky,Rice,317.9617288592866,37.27323804309661,False,False,Cloudy,75,2.582309346246726
South,Peaty,Barley,717.0493678153604,24.92483436760853,False,True,Sunny,127,5.894893242833766
South,Sandy,Rice,583.0645255296406,36.81087397028647,False,False,Sunny,134,3.1711540542756413
East,Silt,Soybean,247.78571264267123,31.916972506469907,False,True,Cloudy,90,2.8650602908549767
East,Chalky,Cotton,536.0414046058904,16.14779667847718,False,False,Sunny,73,3.5211091955054923
South,Peaty,Rice,425.1009450650754,17.8687541849398,True,False,Rainy,111,3.773971003882697
South,Sandy,Soybean,781.748924771533,34.220913973791745,False,True,Sunny,92,6.2025328623687175
North,Sandy,Soybean,166.30703750996116,18.490112568395787,True,True,Sunny,119,3.59185574605873
West,Sandy,Barley,591.8857683395977,38.983221685964224,True,True,Rainy,128,6.830563076579076
North,Loam,Maize,819.3151415681931,35.21482566588248,False,True,Cloudy,108,5.265891722871066
East,Sandy,Soybean,732.8871466261608,32.48990142329697,False,False,Cloudy,104,4.218019032134409
East,Silt,Cotton,962.948693490182,25.22928112664384,True,False,Cloudy,80,6.43388676907378
North,Loam,Maize,244.9652867177473,33.664527030168955,False,True,Rainy,86,2.773124797410401
West,Clay,Soybean,479.1005153951903,34.96393828390845,True,True,Rainy,101,6.884837814913743
South,Clay,Maize,541.3014638410212,25.308306605936107,False,False,Sunny,76,3.1230689039993966
North,Chalky,Soybean,625.1964722254629,34.59300345462176,True,False,Cloudy,108,5.6430836235064845
East,Sandy,Wheat,144.07847402696677,22.84286583903002,True,True,Rainy,67,3.926726635255815
West,Clay,Rice,737.7052309753286,15.209274488210736,False,True,Sunny,136,4.839179976528719
East,Silt,Soybean,472.3775252037126,24.736449764287816,False,False,Sunny,101,3.087933954225588
West,Peaty,Maize,196.77934176756108,17.594367681180685,False,False,Sunny,93,1.8138060028484693
West,Silt,Wheat,473.1465732737549,19.459802658420973,False,False,Cloudy,144,1.936190969329944
West,Loam,Barley,426.1974518750274,39.421516095085,False,False,Sunny,114,3.442769624431977
North,Chalky,Maize,183.86015320494,25.045453274163755,True,True,Sunny,99,4.472444789910329
North,Silt,Cotton,199.6182464219321,33.522952736826554,True,False,Rainy,90,3.593452211928611
North,Loam,Maize,682.8255067933402,19.90485004037753,False,False,Sunny,132,3.952260292155517
West,Loam,Soybean,942.4456163820022,21.20205348092752,False,False,Sunny,145,5.493441660566846
West,Clay,Maize,535.0407097281192,31.948694915378024,False,True,Cloudy,136,4.25218828195959
East,Sandy,Soybean,135.43518525929102,18.69289451156824,True,False,Cloudy,133,2.6231059505948373
South,Chalky,Rice,131.9136606051621,17.270418127089556,False,False,Cloudy,140,0.8762271495001787
North,Loam,Barley,370.2342456243653,18.05681621746161,True,False,Rainy,92,3.361228353023837
West,Silt,Cotton,253.05588841838264,29.87203872962539,True,True,Rainy,134,4.86061558576152
East,Silt,Rice,414.3208446511392,29.41337645308137,True,False,Rainy,146,4.399354385436674
East,Silt,Wheat,235.51698675198116,16.506692072075204,False,False,Sunny,78,1.265342977431424
East,Silt,Barley,721.475080876251,27.31149474622721,True,False,Sunny,140,5.542772318569916
North,Peaty,Maize,168.50871135731452,32.63043123284251,False,True,Sunny,105,2.3605839996843474
North,Chalky,Barley,452.22356163411297,16.729265149157143,True,True,Sunny,128,4.662642210841171
South,Clay,Wheat,925.1370858862074,31.938105781864905,False,False,Rainy,125,6.048803270955438
East,Chalky,Soybean,920.9196218630576,35.91794326632305,True,True,Sunny,63,7.319304652044083
North,Peaty,Rice,763.9697939357837,38.0672766024298,False,True,Rainy,94,6.198692431407519
East,Sandy,Cotton,263.8219524835422,35.31651649889844,False,False,Sunny,149,1.8525112847911969
West,Peaty,Soybean,774.347121563719,25.507692185967187,True,False,Sunny,91,6.239846303134252
East,Loam,Rice,220.3558403680464,37.45963857965182,True,False,Sunny,82,3.000154278066252
South,Silt,Wheat,306.88398437404646,36.6794635462992,True,False,Cloudy,120,4.022248507283983
North,Loam,Barley,207.45138928585757,28.754319218035192,True,False,Sunny,149,3.085840416882669
West,Silt,Wheat,629.0757437068285,20.645265434886312,True,True,Sunny,144,6.4667771072425575
North,Sandy,Maize,192.49645811201967,30.02356535978973,False,True,Sunny,107,3.0896684484910346
West,Sandy,Soybean,431.83494735843936,17.40362856738113,True,False,Cloudy,78,3.954567016569728
East,Peaty,Rice,669.5978507599444,36.3382577069373,True,True,Rainy,74,7.104781301826537
East,Sandy,Maize,910.0480070566132,26.228124197734797,False,True,Sunny,146,6.149138617172625
South,Silt,Barley,306.683924253699,22.03162521900757,True,True,Rainy,73,4.202227250389453
South,Peaty,Barley,781.149965529213,23.059929328132935,False,True,Rainy,115,6.383252081147543
West,Silt,Soybean,862.5763625812833,38.72879168814932,True,True,Sunny,142,8.085937925682495
South,Chalky,Soybean,750.0399424114262,17.961720532008624,False,False,Rainy,125,4.937532534644507
South,Chalky,Maize,978.6361333312768,29.276231048292995,True,True,Rainy,105,8.767911601966766
South,Silt,Wheat,120.23964320045248,18.569746608201463,True,False,Rainy,144,1.884627236142264
South,Peaty,Rice,345.0506333423866,19.647929516382,False,False,Rainy,81,2.799612466467188
East,Clay,Wheat,731.4214724868506,30.584730119249244,True,False,Rainy,125,5.385439449209099
South,Clay,Soybean,285.9634385318529,30.88291155056215,False,False,Cloudy,88,1.4433604162956382
East,Silt,Maize,418.8722582664032,16.26848672293463,True,True,Cloudy,133,5.586519665508029
East,Silt,Wheat,353.27966399857394,29.94409558817708,False,True,Rainy,139,4.240146437927922
North,Silt,Rice,830.4215650256281,36.13053771087191,True,False,Sunny,89,6.484250701476827
East,Peaty,Rice,767.3186658132119,34.47028989297527,False,False,Rainy,121,4.090876681977205
East,Sandy,Wheat,163.0898790700491,28.94752737588677,False,True,Cloudy,123,2.252260145509476
South,Silt,Barley,523.5839441884743,36.63692352190414,False,False,Sunny,135,2.754990590046698
East,Peaty,Wheat,888.8255851863531,20.055879860873336,True,False,Cloudy,143,6.138812219844752
West,Chalky,Barley,201.9094983161301,23.31277580824061,True,False,Rainy,86,2.7948127447448687
South,Silt,Wheat,850.6540980200645,18.756022111302823,False,True,Sunny,141,5.754961788520571
South,Peaty,Wheat,625.8169648082736,23.012362257004767,False,True,Sunny,86,5.575989323195217
South,Silt,Maize,232.99330691619173,34.23666659399899,False,True,Sunny,67,3.882261459386467
North,Chalky,Barley,162.1735791496228,34.14444746437516,True,True,Sunny,81,4.524967009410218
South,Clay,Soybean,437.8637749505597,36.31075291093694,False,True,Cloudy,112,3.173299177504957
East,Sandy,Soybean,971.8885753063256,22.7707044845278,True,False,Sunny,137,6.57506836055872
West,Silt,Cotton,739.5698858697524,25.220831955838623,True,True,Cloudy,105,6.706427782262992
South,Peaty,Rice,124.47865037288214,33.898817856267165,True,True,Sunny,122,3.581025972988244
South,Sandy,Cotton,160.76376274709978,15.203922098345434,False,True,Cloudy,107,2.2503471288757257
West,Peaty,Soybean,821.3244933983408,24.515037146307293,False,True,Cloudy,61,6.031864567873284
South,Peaty,Soybean,155.1484043105918,28.867588438193213,True,False,Sunny,131,2.888587704904867
North,Loam,Maize,369.7281563285125,36.18673325060262,False,True,Sunny,112,3.009804434949656
East,Silt,Rice,708.7013605428725,39.36410223100799,False,False,Rainy,93,4.49099654223294
West,Clay,Cotton,341.16013688917656,32.52618989339836,False,False,Rainy,106,2.253485210692364
West,Silt,Barley,320.51991446707734,18.01260293350911,False,False,Rainy,116,1.7093244750586811
North,Sandy,Maize,343.1638792120639,16.598251047226384,True,False,Sunny,131,3.007093814030844
East,Clay,Cotton,711.4625810637449,37.33242032595679,True,False,Sunny,77,5.845847639142381
North,Chalky,Maize,189.24204771659768,31.526102221678567,True,True,Cloudy,111,4.40321797459328
East,Chalky,Maize,429.1563470713663,21.77807113203773,True,True,Sunny,70,5.553043647299088
North,Chalky,Maize,275.65313512501507,24.358130231771568,False,True,Rainy,130,2.905042716463758
South,Chalky,Wheat,971.0297625483328,27.06267881807414,True,False,Rainy,93,6.4068936683215885
North,Sandy,Barley,828.1274938600864,23.369907259498024,True,False,Cloudy,65,6.253486379822905
West,Chalky,Cotton,844.0886059924306,17.781883101842542,True,True,Sunny,133,6.438244394491221
West,Sandy,Barley,881.7230537867722,35.26964207770689,True,False,Sunny,133,6.53115297384656
West,Sandy,Maize,650.5081888541165,32.1645772372233,False,True,Cloudy,95,5.330688386105613
North,Clay,Rice,707.5389748807145,22.156492586200045,False,False,Rainy,130,3.8020399505938975
West,Clay,Soybean,578.5410259999101,33.650922567158204,False,True,Cloudy,107,4.685915710590917
West,Peaty,Barley,883.0001751402503,18.301498379506683,True,False,Rainy,66,6.705513032539281
South,Chalky,Barley,412.908572722905,33.07181906452321,False,True,Rainy,108,4.020576273597261
South,Sandy,Maize,814.4568765736752,15.573028576841804,False,False,Sunny,145,3.623875829354316
East,Peaty,Rice,204.90215456632103,34.62295288024348,False,False,Rainy,108,2.1775065283810013
East,Chalky,Barley,512.1832129181673,27.065764414397695,False,True,Sunny,105,3.641633746961864
East,Sandy,Cotton,675.9475262340949,34.99040745995541,True,False,Rainy,110,5.461005425673215
North,Peaty,Wheat,227.93847870050843,29.72509986921278,False,False,Rainy,147,1.9511770684102496
East,Clay,Barley,162.11986826426406,35.44061296340125,True,True,Cloudy,142,4.935148718184096
North,Peaty,Cotton,507.7916746378208,35.61315288111293,True,True,Sunny,83,5.538878620394348
North,Silt,Rice,393.8056922471452,31.477108815952292,True,False,Cloudy,129,4.401762681040307
East,Chalky,Rice,967.129690343107,36.44275762555963,True,True,Rainy,98,7.96658774245927
East,Chalky,Maize,249.65782996721217,39.1459288713038,True,True,Rainy,127,4.141458883694572
North,Silt,Maize,155.9801760087493,22.4631173035372,False,True,Cloudy,125,2.2871703708631244
South,Silt,Soybean,919.4169669596772,30.39481181155979,True,True,Sunny,102,7.325925888896348
West,Clay,Wheat,573.1707493955139,18.417148446341468,False,False,Sunny,120,3.351342942036404
West,Chalky,Maize,736.5431536925561,32.76586603543714,False,False,Sunny,91,4.667966343085492
West,Sandy,Wheat,828.353250515801,29.684007727752032,False,False,Sunny,104,4.877222803310184
South,Chalky,Rice,188.22703780927355,37.09081902609138,False,True,Cloudy,135,2.194032430226105
North,Clay,Soybean,640.1328794670115,36.94782302576284,False,False,Sunny,77,3.939916084508313
East,Silt,Barley,231.43517204353583,31.15801425038491,True,True,Cloudy,87,3.92797000395933
North,Sandy,Rice,898.0975505018635,25.57570812201199,False,True,Sunny,114,5.714725545727289
North,Peaty,Soybean,282.6441650165375,26.37177106775524,False,True,Rainy,70,3.3076737772571434
East,Silt,Soybean,236.4448368898892,33.33662708976414,False,False,Sunny,87,1.3133810019627514
South,Sandy,Soybean,958.9728206483356,25.18900314170331,False,False,Sunny,89,4.778823638283603
West,Peaty,Soybean,827.1372912088079,29.17871222553288,True,True,Rainy,96,7.625625819616711
West,Silt,Wheat,530.1281334963969,20.216184507111137,False,True,Sunny,115,5.123257333244525
North,Sandy,Maize,684.5861713947866,30.92751522258097,True,True,Sunny,103,6.869804502430501
South,Loam,Wheat,363.79202179120256,39.4918657431776,True,False,Sunny,72,4.294346800617392
West,Peaty,Rice,727.8262037220978,33.73489445979737,False,True,Cloudy,132,6.27507710715245
South,Peaty,Rice,500.8708810446689,29.192285672577896,True,False,Rainy,73,4.656368598783337
East,Clay,Maize,986.597215540784,25.59909436997953,False,False,Cloudy,126,6.050543206346799
North,Chalky,Wheat,660.5528573785215,18.992621657686307,False,True,Cloudy,116,5.41796131899074
North,Sandy,Soybean,804.655748742129,29.09078469517289,True,True,Cloudy,90,6.175971721301012
South,Peaty,Maize,881.8198610639736,25.667820380865532,False,False,Rainy,143,4.482218508099775
West,Peaty,Maize,739.2562074041082,37.932597556519454,False,False,Rainy,89,4.769158106380256
South,Chalky,Barley,226.01784604678187,35.821933680183335,False,False,Rainy,135,1.3499956932367965
East,Silt,Maize,464.76661297670864,37.58954540730248,False,True,Rainy,146,4.625631488469621
West,Sandy,Soybean,827.7533545326647,18.46981033921433,True,False,Rainy,128,5.327857934021068
West,Peaty,Maize,555.6209369751805,16.16594332333397,True,False,Sunny,111,4.617288135261497
South,Clay,Cotton,390.19085634497793,31.364327451200065,False,False,Rainy,100,2.870378238765974
East,Sandy,Maize,231.7809853963676,33.548799473020665,True,True,Rainy,119,4.494019144371943
West,Loam,Soybean,594.4540190157672,34.692389092784225,True,False,Sunny,91,5.271609062672234
North,Sandy,Soybean,563.7120665978291,26.326380423590077,True,True,Rainy,146,5.607919042273173
East,Loam,Wheat,472.0380153768792,39.14065011201913,False,True,Sunny,105,5.188289479123028
West,Loam,Rice,122.02173668157344,27.88712523654945,True,False,Sunny,123,2.618015434251695
South,Chalky,Barley,453.6679361323009,37.33811710296304,True,True,Cloudy,133,5.525815321694002
West,Sandy,Barley,618.9298246350976,30.01764274047798,False,True,Sunny,113,4.1937403000441975
North,Sandy,Soybean,123.53653595917106,21.00286834860451,True,False,Rainy,70,2.1832736914874107
East,Peaty,Wheat,351.4624437915695,30.237303239939685,False,False,Cloudy,105,2.4878376962475577
West,Clay,Cotton,791.0376021507032,17.95148527969265,True,False,Sunny,131,5.226820952577633
North,Loam,Maize,360.578027050596,16.22009679314688,True,True,Sunny,96,4.334404011803423
West,Peaty,Maize,639.1327741343355,37.461994285070624,True,True,Sunny,108,6.661031889922984
West,Peaty,Barley,540.5377649061221,26.203081113783604,False,True,Cloudy,134,4.020553196084062
East,Chalky,Barley,939.3599371904322,16.653526639559107,False,True,Sunny,86,5.7504493661973015
South,Peaty,Barley,875.4232765537164,35.14277025857152,True,True,Cloudy,113,7.314220250774027
South,Loam,Rice,748.5162706511577,29.390732336381035,False,True,Cloudy,105,5.512496040070639
North,Clay,Maize,657.9010458746163,34.99992705504968,False,True,Rainy,100,5.383573304269313
North,Peaty,Maize,281.305217430968,38.6712097260326,True,True,Sunny,113,4.32259478432548
North,Silt,Cotton,209.04033773145807,22.960869530890825,False,True,Cloudy,107,2.644039641476343
East,Loam,Maize,991.1912980118155,38.365206211065605,True,False,Rainy,131,7.505014121298148
South,Loam,Rice,288.12876709401974,36.08121645063432,True,False,Rainy,96,3.883456500340606
North,Peaty,Maize,638.9227789732099,34.24760508521764,True,True,Sunny,135,6.5547490042111045
North,Chalky,Maize,160.68293235640084,21.73392365373012,False,True,Sunny,144,2.494575460155581
West,Clay,Wheat,362.3554463165987,16.322258600070576,True,True,Cloudy,114,5.654974654503259
West,Peaty,Wheat,752.4083670876654,16.991931104537624,False,False,Sunny,89,3.7068997956874266
North,Sandy,Soybean,560.6734917212976,28.064694731455145,False,False,Cloudy,85,2.3650504673180377
West,Silt,Rice,679.4063622417575,30.42004446515154,True,False,Cloudy,125,4.801051992149259
West,Sandy,Soybean,443.6021355453813,34.62195668669761,True,True,Rainy,110,5.19401114034151
West,Peaty,Cotton,684.2037201103792,23.82530321909394,True,True,Cloudy,77,5.704718716094405
East,Clay,Soybean,308.37473861848,39.64351054264381,False,True,Cloudy,66,3.995966792259151
North,Silt,Barley,405.2962046021617,25.831778962732656,False,True,Cloudy,114,3.4384049540692985
North,Silt,Cotton,453.92104864427466,34.44053459631131,False,False,Rainy,78,3.2065496927843045
West,Chalky,Soybean,401.54586037948553,33.01796009781853,True,True,Rainy,132,5.687823950122189
East,Loam,Rice,406.8674523824508,19.261343902268948,False,True,Sunny,121,3.639727260214738
West,Clay,Cotton,166.42643896326595,37.42427906770151,True,False,Cloudy,92,3.1826563079698262
East,Sandy,Wheat,681.6159816859906,22.82659050824859,False,False,Cloudy,148,4.219172102888609
North,Sandy,Wheat,440.2253792419123,29.398240844450505,True,False,Rainy,77,4.740385225262272
West,Clay,Barley,256.02546152693634,21.859769705761146,False,True,Cloudy,70,3.239187753592493
North,Silt,Wheat,466.8031853043619,30.42498150656526,False,True,Rainy,95,4.302730872334788
East,Chalky,Maize,381.5488524711169,38.88743697634702,True,True,Sunny,109,5.461142596871088
South,Chalky,Cotton,577.6256257109424,32.57529125970045,False,True,Sunny,128,4.275581305708975
East,Peaty,Rice,433.61655853947263,36.6788097475382,True,True,Cloudy,88,5.021982615706716
South,Sandy,Cotton,732.0083078943462,35.70879803916118,False,True,Cloudy,92,5.269412411280987
North,Peaty,Soybean,123.69736606063448,23.040753856326766,True,True,Cloudy,113,4.0911300919389975
North,Peaty,Cotton,403.27092534096136,39.64348164171925,True,True,Rainy,122,6.099418660917055
West,Chalky,Barley,632.5714835391525,18.96891189336128,False,True,Rainy,64,5.410729166855606
